game,model,experiment,episode,round,predictions,tricks_per_player,points
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,7,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,8,4,7,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,1,0,0,20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,3,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,5,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,6,2,5,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,7,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,8,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,2,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,3,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,4,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,5,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,6,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,1,0,0,20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,2,0,0,20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,2,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,3,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,2,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,3,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,4,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,5,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,6,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,2,0,0,20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,7,3,0,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,8,3,0,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,3,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,4,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,6,3,0,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,7,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,8,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,1,0,0,20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,2,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,3,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,4,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,5,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,7,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,8,3,0,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,3,1,3,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,6,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,7,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,8,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,7,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_5,8,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,2,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,3,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,5,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,6,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,7,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,8,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,9,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,10,4,4,60
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,11,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,12,4,2,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,13,7,8,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_0,14,7,7,90
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,3,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,5,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,6,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,7,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,8,4,5,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,9,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,10,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,11,5,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,12,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,13,4,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,14,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,15,5,5,70
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,16,5,3,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_2,17,7,4,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,5,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,6,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,7,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,8,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,9,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,10,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,11,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,12,4,6,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,13,5,5,70
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,14,5,6,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,15,6,3,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,16,5,10,-50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,17,7,8,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,18,12,10,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_3,19,10,7,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,2,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,4,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,5,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,7,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,8,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_4,9,4,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,3,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,5,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,6,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,7,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,8,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,9,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,10,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,11,4,4,60
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_1,12,3,5,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,3,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,4,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,5,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,6,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,7,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,8,2,0,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,9,3,3,50
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,10,4,5,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,0_full_game,episode_5,11,5,3,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_0,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_0,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_0,3,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_0,4,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,3,1,3,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,4,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,5,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,6,2,5,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,7,3,7,-40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_2,8,3,5,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,3,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,5,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,6,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,7,3,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_3,8,3,1,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,2,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,3,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,4,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,5,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,6,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,7,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_4,8,3,5,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,1,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,2,1,1,30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,3,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,4,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,5,2,5,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,6,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,7,2,4,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_1,8,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,3,1,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,4,2,3,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,5,2,2,40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,6,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,7,3,2,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,6_short_pos2_easy,episode_5,8,3,6,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,1,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,2,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,3,1,0,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,4,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,5,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,6,2,1,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,7,3,0,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,8,4,1,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,9,4,0,-40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,10,5,1,-40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,11,5,4,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,12,4,5,-10
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,13,5,8,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,14,5,2,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,15,7,3,-40
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,16,10,7,-30
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,17,7,5,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,18,7,9,-20
wizardsapprentice,Mistral-Nemo-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,19,10,5,-50
